name,MEe,Ered,a_n,a_n_std,mobN,mobN_std,eesd,bulk
Lakshminarasimha et al 1975.,,718.6,4.52e-21,,,,,True
Lakshminarasimha et al 1975.,,854.7,5.14e-21,,,,,True
Townsend and MacCallum 1934.,,42.4,4.24e-22,,,,,True
Townsend and MacCallum 1934.,,56.54,6.219e-22,,,,,True
Townsend and MacCallum 1934.,,84.81,1.131e-21,,,,,True
Townsend and MacCallum 1934.,,141.3,2.092e-21,,,,,True
Townsend and MacCallum 1934.,,197.9,2.686e-21,,,,,True
Townsend and MacCallum 1934.,,282.7,3.675e-21,,,,,True
DallArmi et al 1992.,,8.803,1.6849e-23,,,,,True
DallArmi et al 1992.,,13.264,3.2511e-23,,,,,True
DallArmi et al 1992.,,17.725,5.6478e-23,,,,,True
DallArmi et al 1992.,,22.391,9.3261e-23,,,,,True
DallArmi et al 1992.,,26.852,1.355e-22,,,,,True
DallArmi et al 1992.,,31.704,1.6943e-22,,,,,True
DallArmi et al 1992.,,36.166,2.3303e-22,,,,,True
DallArmi et al 1992.,,40.627,2.9094e-22,,,,,True
DallArmi et al 1992.,,45.394,3.0636e-22,,,,,True
DallArmi et al 1992.,,54.197,4.0104e-22,,,,,True
DallArmi et al 1992.,,63.222,5.3536e-22,,,,,True
DallArmi et al 1992.,,72.246,7.1452e-22,,,,,True
DallArmi et al 1992.,,81.355,8.0209e-22,,,,,True
DallArmi et al 1992.,,90.482,9.2501e-22,,,,,True
Stern 1963.,,40.0,,,2.5249999999999997e+24,,,True
Stern 1963.,,46.2,,,2.3808999999999994e+24,,,True
Stern 1963.,,59.0,,,2.4746e+24,,,True
Stern 1963.,,67.5,,,2.5184999999999993e+24,,,True
Stern 1963.,,80.5,,,2.5839e+24,,,True
Stern 1963.,,93.6,,,2.6282e+24,,,True
Stern 1963.,,117.2,,,2.645099999999999e+24,,,True
Stern 1963.,,130.5,,,2.682e+24,,,True
Stern 1963.,,160.5,,,2.7414e+24,,,True
Stern 1963.,,192.4,,,2.8067e+24,,,True
Stern 1963.,,218.9,,,2.9237e+24,,,True
Stern 1963.,,272.8,,,2.9691999999999997e+24,,,True
Stern 1963.,,323.0,,,2.9411999999999996e+24,,,True
Stern 1963.,,407.0,,,2.8255e+24,,,True
Stern 1963.,,503.0,,,2.7237e+24,,,True
Stern 1963.,,573.0,,,2.5655e+24,,,True
Stern 1963.,,704.0,,,2.3153e+24,,,True
Stern 1963.,,823.0,,,2.1263999999999997e+24,,,True
Stern 1963.,,93.6,,,2.6279999999999994e+24,,,True
Stern 1963.,,117.2,,,2.6449999999999993e+24,,,True
Stern 1963.,,130.5,,,2.682e+24,,,True
Stern 1963.,,160.5,,,2.741e+24,,,True
Stern 1963.,,192.4,,,2.806999999999999e+24,,,True
Stern 1963.,,218.9,,,2.9239999999999993e+24,,,True
Stern 1963.,,272.8,,,2.968999999999999e+24,,,True
Stern 1963.,,323.0,,,2.9409999999999997e+24,,,True
Stern 1963.,,407.0,,,2.826e+24,,,True
Stern 1963.,,503.0,,,2.7239999999999995e+24,,,True
Stern 1963.,,573.0,,,2.565e+24,,,True
Stern 1963.,,704.0,,,2.315e+24,,,True
Stern 1963.,,823.0,,,2.126e+24,,,True
DallArmi et al 1992.,,9.6328,,,2.2574e+24,,,True
DallArmi et al 1992.,,14.511,,,2.3547999999999994e+24,,,True
DallArmi et al 1992.,,19.512,,,2.3442999999999997e+24,,,True
DallArmi et al 1992.,,24.512,,,2.3760999999999997e+24,,,True
DallArmi et al 1992.,,29.882,,,2.3962e+24,,,True
DallArmi et al 1992.,,34.883,,,2.3576e+24,,,True
DallArmi et al 1992.,,39.863,,,2.2832e+24,,,True
DallArmi et al 1992.,,45.233,,,2.3606999999999999e+24,,,True
DallArmi et al 1992.,,50.111,,,2.4161e+24,,,True
DallArmi et al 1992.,,59.867,,,2.3465999999999999e+24,,,True
DallArmi et al 1992.,,70.114,,,2.3469999999999994e+24,,,True
DallArmi et al 1992.,,80.239,,,2.3847999999999998e+24,,,True
DallArmi et al 1992.,,90.364,,,2.4552999999999996e+24,,,True
DallArmi et al 1992.,,100.24,,,2.5085e+24,,,True
kucukarpaci et al 1981.,,1.4206,,,3.9663e+24,,,True
kucukarpaci et al 1981.,,1.9697,,,3.4158999999999994e+24,,,True
kucukarpaci et al 1981.,,2.7805,,,3.297099999999999e+24,,,True
kucukarpaci et al 1981.,,5.3064,,,2.3725999999999996e+24,,,True
kucukarpaci et al 1981.,,8.0306,,,2.2146999999999997e+24,,,True
kucukarpaci et al 1981.,,13.098,,,2.2094e+24,,,True
kucukarpaci et al 1981.,,18.373,,,2.1629999999999997e+24,,,True
kucukarpaci et al 1981.,,26.293,,,2.3681999999999998e+24,,,True
kucukarpaci et al 1981.,,49.862,,,2.9759999999999994e+24,,,True
kucukarpaci et al 1981.,,98.112,,,3.0805e+24,,,True
kucukarpaci et al 1981.,,122.3,,,3.3937e+24,,,True
kucukarpaci et al 1981.,,149.42,,,3.4121e+24,,,True
kucukarpaci et al 1981.,,195.72,,,3.5773999999999996e+24,,,True
Takeda et al 1982.,,0.42,,,7.857099999999999e+24,,,True
Takeda et al 1982.,,0.57,,,6.3158e+24,,,True
Takeda et al 1982.,,0.71,,,5.859199999999999e+24,,,True
Takeda et al 1982.,,0.85,,,5.294099999999999e+24,,,True
Takeda et al 1982.,,0.99,,,4.999999999999999e+24,,,True
Takeda et al 1982.,,1.13,,,4.6018e+24,,,True
Takeda et al 1982.,,1.41,,,4.0424999999999996e+24,,,True
Takeda et al 1982.,,1.7,,,3.8234999999999994e+24,,,True
Takeda et al 1982.,,1.98,,,3.5100999999999993e+24,,,True
Takeda et al 1982.,,2.26,,,3.2965e+24,,,True
Takeda et al 1982.,,2.83,,,2.8975e+24,,,True
Takeda et al 1982.,,3.39,,,2.7433999999999997e+24,,,True
Takeda et al 1982.,,4.24,,,2.4764e+24,,,True
Takeda et al 1982.,,5.66,,,2.2791999999999999e+24,,,True
Takeda et al 1982.,,7.07,,,2.1923999999999996e+24,,,True
Takeda et al 1982.,,8.49,,,2.1789999999999998e+24,,,True
Takeda et al 1982.,,9.9,,,2.1009999999999996e+24,,,True
Takeda et al 1982.,,11.31,,,2.1662e+24,,,True
Takeda et al 1982.,,14.14,,,2.1429e+24,,,True
Takeda et al 1982.,,16.97,,,2.2982e+24,,,True
Takeda et al 1982.,,19.8,,,2.2475e+24,,,True
Takeda et al 1982.,,22.63,,,2.2977999999999997e+24,,,True
Takeda et al 1982.,,25.46,,,2.3762999999999996e+24,,,True
Takeda et al 1982.,,28.29,,,2.3682999999999997e+24,,,True
Takeda et al 1982.,,33.94,,,2.3865999999999997e+24,,,True
Takeda et al 1982.,,42.43,,,2.4275e+24,,,True
